x1,x2,y
0.535535535535536,0.622110552763819,1
0.001001001001001,0.220100502512563,0
0.802802802802803,0.62713567839196,0
0.359359359359359,0.2321608040201,0
0.590590590590591,0.62713567839196,1
0.152152152152152,0.634170854271357,0
0.18018018018018,0.703517587939699,0
0.60960960960961,0.528643216080402,1
0.893893893893894,0.448241206030151,0
0.510510510510511,0.98391959798995,0
0.411411411411411,0.442211055276382,1
0.672672672672673,0.41608040201005,1
0.636636636636637,0.571859296482412,1
0.554554554554555,0.414070351758794,1
0.491491491491492,0.363819095477387,1
0.431431431431431,0.621105527638191,1
0.261261261261261,0.162814070351759,0
0.455455455455456,0.586934673366834,1
0.44044044044044,0.642211055276382,1
0.851851851851852,0.716582914572864,0
0.395395395395395,0.124623115577889,0
0.608608608608609,0.296482412060301,1
0.625625625625626,0.430150753768844,1
0.746746746746747,0.533668341708543,1
0.778778778778779,0.618090452261307,0
0.377377377377377,0.468341708542714,1
0.404404404404404,0.393969849246231,1
0.490490490490491,0.10251256281407,0
0.011011011011011,0.976884422110553,0
0.581581581581582,0.952763819095477,0
0.924924924924925,0.850251256281407,0
0.386386386386386,0.381909547738693,1
0.312312312312312,0.429145728643216,1
0.655655655655656,0.665326633165829,1
0.606606606606607,0.4,1
0.266266266266266,0.29748743718593,0
0.597597597597598,0.465326633165829,1
0.792792792792793,0.708542713567839,0
0.528528528528528,0.507537688442211,1
0.620620620620621,0.29748743718593,1
0.287287287287287,0.278391959798995,0
0.536536536536537,0.196984924623116,0
0.626626626626627,0.831155778894472,0
0.069069069069069,0.807035175879397,0
0.388388388388388,0.38894472361809,1
0.663663663663664,0.338693467336683,1
0.261261261261261,0.440201005025126,1
0.651651651651652,0.997989949748744,0
0.561561561561562,0.34070351758794,1
0.941941941941942,0.882412060301508,0
0.36036036036036,0.466331658291457,1
0.637637637637638,0.70251256281407,0
0.279279279279279,0.387939698492462,1
0.641641641641642,0.100502512562814,0
0.634634634634635,0.360804020100502,1
0.824824824824825,0.694472361809045,0
0.733733733733734,0.590954773869347,1
0.560560560560561,0.656281407035176,1
0.460460460460461,0.624120603015075,1
0.097097097097097,0.869346733668342,0
0.286286286286286,0.197989949748744,0
0.563563563563563,0.080402010050251,0
0.534534534534535,0.578894472361809,1
0.893893893893894,0.730653266331658,0
0.868868868868869,0.549748743718593,0
0.514514514514514,0.269346733668342,1
0.372372372372372,0.263316582914573,0
0.561561561561562,0.222110552763819,0
0.291291291291291,0.519597989949749,1
0.747747747747748,0.471356783919598,1
0.983983983983984,0.419095477386935,0
0.808808808808809,0.989949748743718,0
0.065065065065065,0.05427135678392,0
0.147147147147147,0.348743718592965,0
0.244244244244244,0.579899497487437,0
0.39039039039039,0.389949748743719,1
0.750750750750751,0.369849246231156,0
0.625625625625626,0.303517587939699,1
0.755755755755756,0.327638190954774,0
0.756756756756757,0.988944723618091,0
0.436436436436436,0.414070351758794,1
0.641641641641642,0.631155778894472,1
0.396396396396396,0.635175879396985,1
0.223223223223223,0.041206030150754,0
0.403403403403403,0.281407035175879,1
0.345345345345345,0.457286432160804,1
0.836836836836837,0.858291457286432,0
0.677677677677678,0.418090452261307,1
0.568568568568568,0.492462311557789,1
0.736736736736737,0.41105527638191,1
0.488488488488488,0.554773869346734,1
0.986986986986987,0.361809045226131,0
0.38038038038038,0.422110552763819,1
0.717717717717718,0.602010050251256,1
0.810810810810811,0.122613065326633,0
0.756756756756757,0.453266331658291,1
0.355355355355355,0.642211055276382,1
0.168168168168168,0.85929648241206,0
0.596596596596597,0.550753768844221,1
0.468468468468468,0.403015075376884,1
0.955955955955956,0.204020100502513,0
0.97997997997998,0.735678391959799,0
0.432432432432432,0.026130653266332,0
0.781781781781782,0.257286432160804,0
0.141141141141141,0.568844221105528,0
0.822822822822823,0.18391959798995,0
0.632632632632633,0.278391959798995,1
0.437437437437437,0.552763819095477,1
0.577577577577578,0.520603015075377,1
0.715715715715716,0.927638190954774,0
0.972972972972973,0.771859296482412,0
0.278278278278278,0.386934673366834,1
0.55955955955956,0.646231155778894,1
0.586586586586587,0.403015075376884,1
0.338338338338338,0.434170854271357,1
0.763763763763764,0.625125628140703,0
0.594594594594595,0.61105527638191,1
0.767767767767768,0.193969849246231,0
0.054054054054054,0.162814070351759,0
0.787787787787788,0.836180904522613,0
0.815815815815816,0.914572864321608,0
0.035035035035035,0.090452261306533,0
0.648648648648649,0.108542713567839,0
0.793793793793794,0.575879396984925,0
0.965965965965966,0.808040201005025,0
0.940940940940941,0.590954773869347,0
0.35035035035035,0.423115577889447,1
0.409409409409409,0.261306532663317,1
0.522522522522523,0.176884422110553,0
0.524524524524524,0.592964824120603,1
0.936936936936937,0.224120603015075,0
0.505505505505506,0.222110552763819,0
0.039039039039039,0.71356783919598,0
0.532532532532533,0.504522613065327,1
0.553553553553553,0.151758793969849,0
0.616616616616617,0.275376884422111,1
0.292292292292292,0.763819095477387,0
0.798798798798799,0.521608040201005,0
0.636636636636637,1,0
0.324324324324324,0.423115577889447,1
0.268268268268268,0.446231155778894,1
0.795795795795796,0.72964824120603,0
0.532532532532533,0.721608040201005,1
