465,347,0
110,387,0
199,358,0
168,237,1
208,266,1
413,325,0
104,124,0
170,260,1
145,34,0
468,66,0
246,242,1
350,444,0
134,235,1
79,277,1
371,122,1
349,282,0
498,155,0
302,186,1
259,291,1
430,190,0
236,239,1
400,52,1
341,162,1
378,141,1
435,453,0
154,200,1
279,147,1
269,91,1
281,321,0
338,188,1
157,50,0
13,210,0
375,171,1
205,484,0
111,227,1
312,262,1
174,296,1
444,363,0
117,132,0
117,306,1
368,83,1
109,288,1
392,56,1
146,450,0
392,10,0
404,93,1
119,312,1
236,335,1
312,385,0
312,263,1
190,300,1
348,187,1
329,231,1
236,428,0
34,46,0
10,318,0
497,113,0
496,311,0
94,15,0
250,302,1
462,129,0
201,384,0
468,85,0
254,418,0
53,64,0
281,395,0
228,177,1
402,108,1
58,141,0
217,27,0
298,294,1
163,485,0
237,8,0
417,216,0
350,363,0
198,191,1
405,138,1
417,103,1
371,357,0
206,339,1
275,435,0
471,146,0
272,275,1
443,98,0
318,224,1
201,196,1
63,164,0
227,326,1
176,71,0
182,181,1
283,312,1
363,153,1
0,422,0
93,387,0
12,341,0
249,201,1
314,268,1
152,334,1
406,215,0
380,155,1
269,120,1
203,106,0
351,180,1
186,287,1
314,139,1
35,168,0
420,440,0
232,167,1
147,406,0
261,50,0
407,369,0
94,159,0
439,291,0
469,289,0
362,19,0
367,469,0
410,392,0
119,81,0
199,69,0
322,329,0
351,14,0
225,290,1
431,100,1
279,186,1
195,296,1
291,96,1
187,202,1
334,256,1
335,131,1
490,340,0
125,212,1
265,311,1
298,247,1
271,317,1
105,213,1
332,421,0
237,295,1
352,185,1
51,241,0
340,204,1
340,170,1
454,300,0
267,283,1
388,231,0
378,118,1
311,159,1
33,139,0
266,309,1
267,352,0
98,406,0
293,220,1
452,316,0
455,411,0
172,274,1
308,98,1
308,124,1
117,271,1
335,379,0
345,23,0
319,152,1
434,263,0
176,359,1
164,166,1
177,367,0
239,290,1
129,152,0
352,167,1
426,95,1
219,188,1
89,390,0
456,438,0
30,319,0
242,123,1
65,283,1
345,337,0
209,230,1
334,334,0
222,138,1
329,448,0
196,247,1
98,61,0
173,421,0
10,361,0
382,356,0
74,276,1
376,171,1
7,272,0
447,197,0
440,132,0
55,146,0
280,245,1
479,129,0
173,272,1
220,472,0
244,251,1
218,41,0
43,98,0
449,87,0
329,253,1
285,401,0
