362,410,0
138,31,1
492,208,1
144,32,1
134,219,1
318,0,1
301,259,1
153,264,1
296,326,1
248,215,0
399,456,0
84,236,1
35,406,0
299,442,1
371,79,1
470,112,1
139,20,1
203,195,0
439,281,0
353,489,1
381,146,0
499,333,1
437,366,0
324,103,1
364,151,1
392,18,0
155,53,1
28,47,0
234,1,0
368,82,1
297,279,1
87,159,1
25,315,0
118,347,1
233,126,0
177,156,0
187,203,0
278,51,0
26,316,0
21,89,0
130,292,1
343,443,1
237,42,0
29,480,0
432,359,0
469,330,0
163,421,0
362,323,1
37,492,0
207,107,0
138,79,1
365,247,1
253,43,0
131,375,1
25,484,0
43,419,0
374,369,0
145,81,1
91,458,1
135,156,1
99,319,1
138,324,1
317,408,1
255,14,0
70,337,0
211,112,0
390,468,0
145,337,1
349,257,1
289,103,1
349,441,1
298,386,1
214,40,0
405,348,0
61,440,0
190,269,0
318,146,1
80,104,1
489,17,1
194,56,0
273,152,0
189,122,0
412,152,0
145,270,1
391,103,0
205,82,0
88,479,1
165,305,0
246,170,0
360,39,1
105,179,1
415,361,0
299,52,1
39,462,0
108,203,1
336,170,1
102,237,1
341,133,1
76,283,1
242,175,0
156,324,1
499,58,1
335,267,1
300,337,1
212,1,0
486,346,1
328,163,1
104,394,1
320,123,1
478,273,1
266,411,0
485,46,1
248,310,0
130,138,1
406,151,0
188,233,0
465,479,0
78,199,1
123,322,1
231,408,0
409,176,0
479,29,1
91,150,1
480,109,1
242,141,0
285,128,0
84,400,1
110,275,1
332,442,1
455,252,0
303,397,1
284,453,1
425,485,0
96,481,1
32,374,0
3,393,0
291,456,1
472,316,0
60,21,0
458,466,0
427,210,0
420,470,0
46,425,0
392,213,0
491,73,1
32,434,0
485,305,1
279,314,0
325,217,1
8,484,0
465,267,0
350,425,1
139,315,1
337,60,1
485,159,1
168,106,0
371,207,0
52,445,0
407,287,0
139,316,1
20,408,0
59,120,0
19,85,0
231,52,0
473,3,1
317,353,1
5,163,0
378,382,0
161,420,1
372,70,1
323,150,1
94,115,1
260,285,0
265,7,0
69,180,0
359,408,1
51,178,0
42,331,0
283,488,1
383,93,0
126,323,1
369,374,0
343,278,1
232,223,0
17,24,0
19,413,0
129,132,1
35,489,0
150,131,1
341,393,1
282,361,1
277,5,0
176,336,0
306,160,1
188,290,0
359,477,1
226,414,0
220,469,0
19,181,0
108,461,1
