347,460,1
275,346,0
439,24,1
441,371,1
76,292,0
223,246,0
156,136,0
287,275,1
335,278,1
405,423,1
432,197,1
46,347,0
55,213,0
290,163,1
459,37,1
320,108,1
14,170,0
225,464,0
112,300,0
62,34,0
56,151,0
327,1,1
156,275,0
75,495,0
228,276,0
265,177,0
418,200,1
434,350,1
442,87,1
100,238,0
259,327,0
324,479,1
488,463,1
386,472,1
481,156,1
182,482,0
191,113,0
256,403,0
129,323,0
6,361,0
428,120,1
469,20,1
216,228,0
266,392,0
62,434,0
138,62,0
231,217,0
385,350,1
40,176,0
291,186,1
363,251,1
278,232,1
184,414,0
463,77,1
354,144,1
173,234,0
220,462,0
4,17,0
285,50,1
436,388,1
54,407,0
332,490,1
108,179,0
345,107,1
345,334,1
114,236,0
189,272,0
389,240,1
295,181,1
247,315,0
133,283,0
147,72,0
332,277,1
325,81,1
423,18,1
40,157,0
23,48,0
467,254,1
415,201,1
277,27,1
443,375,1
425,67,1
21,431,0
412,154,1
73,165,0
360,280,1
218,492,0
160,454,0
132,75,0
164,418,0
10,162,0
128,265,0
298,7,1
83,212,0
139,89,0
282,168,1
181,432,0
231,165,0
175,344,0
240,489,0
269,170,0
138,69,0
354,493,1
285,414,1
439,263,1
85,252,0
149,226,0
73,54,0
489,333,1
327,13,1
435,54,1
214,480,0
255,114,0
387,93,1
212,93,0
215,180,0
22,132,0
477,116,1
285,45,1
263,325,0
243,421,0
484,322,1
310,276,1
459,474,1
350,412,1
6,287,0
93,463,0
453,379,1
54,113,0
385,321,1
117,485,0
83,155,0
74,340,0
436,329,1
406,315,1
340,375,1
364,124,1
16,122,0
58,489,0
118,10,0
404,54,1
405,353,1
412,498,1
458,51,1
431,391,1
403,155,1
298,418,1
480,144,1
71,314,0
460,257,1
113,347,0
259,80,0
189,292,0
409,26,1
458,54,1
318,493,1
487,390,1
393,307,1
279,305,0
392,4,1
100,208,0
118,318,0
489,131,1
316,320,1
110,183,0
315,74,1
300,304,1
246,371,0
274,400,0
433,371,1
199,183,0
230,491,0
115,430,0
432,228,1
315,405,1
399,418,1
42,392,0
318,338,1
480,402,1
219,95,0
335,242,1
446,324,1
194,239,0
193,41,0
224,89,0
384,305,1
394,430,1
110,57,0
495,479,1
487,243,1
34,242,0
193,370,0
181,320,0
323,250,1
110,75,0
461,361,1
484,307,1
414,178,1
32,440,0
293,48,1
