459,457,1
471,185,0
389,339,0
36,182,1
45,7,0
393,484,1
365,75,0
393,34,0
298,152,0
259,102,0
250,205,0
306,488,1
200,359,1
84,57,0
223,171,1
182,217,1
107,343,1
173,305,1
352,373,1
471,315,0
268,84,0
72,307,1
292,328,1
173,57,0
481,441,0
41,16,0
489,107,0
455,318,0
91,398,1
174,474,1
388,79,0
98,158,1
315,95,0
61,123,1
416,168,0
178,358,1
252,475,1
14,209,1
214,299,1
459,261,0
468,307,0
1,477,1
73,126,1
45,252,1
191,50,0
86,77,1
462,467,1
481,28,0
453,362,0
423,244,0
186,345,1
361,11,0
225,96,0
156,209,1
281,100,0
132,415,1
66,449,1
253,26,0
69,190,1
382,110,0
266,212,0
274,111,0
262,153,0
19,261,1
207,226,1
195,238,1
53,378,1
492,370,0
347,216,0
145,488,1
356,339,1
334,310,0
190,410,1
331,453,1
263,430,1
123,447,1
229,49,0
123,290,1
440,378,0
400,43,0
473,81,0
124,264,1
184,185,1
467,282,0
227,239,1
138,343,1
337,50,0
167,452,1
90,151,1
260,80,0
452,108,0
226,82,0
394,154,0
131,63,0
348,376,1
422,166,0
248,22,0
193,43,0
45,481,1
432,95,0
135,372,1
443,204,0
403,17,0
288,332,1
59,428,1
131,142,1
238,160,0
353,172,0
224,441,1
253,151,0
461,426,0
200,171,1
338,11,0
168,445,1
37,35,1
485,17,0
492,347,0
465,148,0
425,172,0
462,235,0
386,23,0
449,343,0
354,299,0
162,198,1
356,326,0
157,374,1
103,376,1
11,125,1
317,22,0
329,203,0
350,5,0
393,325,0
449,32,0
271,263,1
208,474,1
194,85,0
450,122,0
196,217,1
152,335,1
495,458,0
44,221,1
272,464,1
178,176,1
431,412,1
369,124,0
276,23,0
379,326,0
45,177,1
468,419,0
304,321,1
62,122,1
378,361,1
206,70,0
164,273,1
255,227,1
76,121,1
191,257,1
76,0,0
440,259,0
272,347,1
299,470,1
374,142,0
70,85,1
384,351,1
35,477,1
488,49,0
470,188,0
26,68,1
371,350,1
415,299,0
301,168,0
348,103,0
275,317,1
24,308,1
6,440,1
93,244,1
389,242,0
109,331,1
454,197,0
384,408,1
43,469,1
159,478,1
167,173,1
111,299,1
373,369,1
279,456,1
461,229,0
275,124,0
471,430,0
356,216,0
72,233,1
260,376,1
436,265,0
130,62,0
214,248,1
166,53,0
0,188,1
386,248,0
87,71,0
456,10,0
