110.4524,434.7328
-67.4557,-82.5331
-119.6741,-214.9357
-17.8868,-81.1637
-34.2475,-25.7858
-46.7962,-80.0110
20.6128,181.1275
92.3248,251.2880
-3.1329,172.6743
-145.3902,-135.3423
-58.1838,66.8221
73.0821,412.2059
113.9352,357.0509
-40.2868,54.3362
70.0840,434.1958
-54.7224,-177.2276
-20.9005,-9.1343
47.0624,200.0048
40.3630,96.8740
113.1459,364.6914
-12.5243,238.4537
156.1040,398.8501
72.1453,253.8029
46.1014,243.5983
-81.4247,-34.6066
1.3346,107.7142
-8.4001,210.0592
-43.0934,-74.6166
135.7577,377.8246
53.9420,274.1823
-1.4055,42.9015
-132.9492,-152.0663
51.6103,247.8515
9.2612,38.0662
20.2057,300.2019
11.0716,80.0571
-98.2443,-97.0668
30.4018,354.9921
-79.4489,-167.9436
80.6508,395.1886
70.0177,302.9635
-62.9490,-175.0552
61.4216,241.0001
49.3251,232.4474
65.6556,429.1435
-86.1898,-154.6670
-96.0135,-129.2968
8.8254,161.1539
-39.2584,186.8257
-61.9293,-104.2123
-57.4700,-18.8197
128.9545,351.1391
-36.0168,22.7037
46.0280,138.4686
71.9903,349.3233
-59.7227,27.3765
-97.1808,-85.3550
-8.2563,101.9570
-50.8502,-153.1841
-4.1441,114.6663
-33.3501,17.8521
14.9113,184.2252
-20.6659,53.8965
-25.8556,34.1753
22.9624,199.5590
-63.5986,-30.0932
-72.1558,-84.0415
21.6755,211.5709
73.8568,354.8837
-43.2647,22.7816
21.4925,223.0535
14.9788,169.8738
15.3685,281.4565
-1.8752,133.6163
54.8036,300.3858
-6.2010,230.5651
-44.3528,25.1180
-76.2213,-74.0263
-132.6968,-139.0407
55.6837,327.7474
124.5809,410.4310
-89.6168,-198.8450
50.0709,341.5569
-7.7495,71.8308
-7.9981,-90.4339
-70.4753,24.3960
63.7385,315.9433
58.1404,309.4098
-52.2421,-74.2183
-80.5868,-10.0523
-37.4271,5.3730
97.2512,332.1154
-26.1128,113.2317
-82.3601,-117.3708
38.6677,240.4698
86.8454,409.4307
-84.4671,-113.3849
67.3094,322.6068
-1.1407,153.0803
-17.2379,57.4592
