169,490,0
608,132,1
61,437,0
756,62,1
834,498,1
167,441,0
816,536,1
1,457,0
557,588,0
423,491,0
282,313,0
831,289,1
94,132,0
239,713,0
467,205,1
277,757,0
356,730,0
952,59,1
394,617,0
622,419,1
174,689,0
459,753,0
83,338,0
654,57,1
790,651,0
793,654,0
738,268,1
914,699,0
36,99,0
697,427,1
50,747,0
684,4,1
965,434,1
146,230,0
154,167,1
551,19,1
797,683,0
832,206,1
32,461,0
563,156,1
996,744,0
840,484,1
611,316,1
364,386,0
501,492,0
269,593,0
55,218,0
688,397,1
976,556,1
49,449,0
390,160,1
601,60,1
235,90,1
205,362,0
681,389,1
943,9,1
524,556,0
703,273,1
688,697,0
789,757,0
1022,472,1
208,126,1
247,679,0
1018,16,1
143,497,0
993,678,0
1018,151,1
904,672,0
647,459,1
755,408,1
527,316,1
876,250,1
271,482,0
802,486,1
802,666,0
628,518,0
636,387,1
479,623,0
43,654,0
94,711,0
89,249,0
485,311,1
843,523,1
733,594,0
355,57,1
78,267,0
329,36,1
671,686,0
79,255,0
714,92,1
703,585,0
953,618,0
870,629,0
664,305,1
995,199,1
613,9,1
54,35,0
591,112,1
45,190,0
259,596,0
826,314,1
979,377,1
743,727,0
795,556,0
237,245,0
798,593,0
384,385,0
77,214,0
67,274,0
231,193,1
360,270,1
471,547,0
224,514,0
452,650,0
859,361,1
481,291,1
796,266,1
655,560,0
545,494,0
352,287,1
652,586,0
406,388,0
649,525,0
744,160,1
685,34,1
937,444,1
184,113,1
229,162,1
825,581,0
225,756,0
827,764,0
556,188,1
70,153,0
175,306,0
344,352,0
470,585,0
955,727,0
212,181,1
905,28,1
480,666,0
299,341,0
56,95,0
252,746,0
276,694,0
556,733,0
820,106,1
456,128,1
827,480,1
439,442,0
291,173,1
365,176,1
631,126,1
844,168,1
483,169,1
411,244,1
992,692,0
115,22,1
641,13,1
696,205,1
27,277,0
813,267,1
404,611,0
138,691,0
275,478,0
772,635,0
237,12,1
72,522,0
207,537,0
286,108,1
104,625,0
923,274,1
984,705,0
70,651,0
583,41,1
121,461,0
868,733,0
834,284,1
125,164,0
116,53,1
237,536,0
423,462,0
632,48,1
406,524,0
389,181,1
491,578,0
470,631,0
576,596,0
164,407,0
704,381,1
191,110,1
856,373,1
451,255,1
304,425,0
855,106,1
817,53,1
493,490,0
248,606,0
151,243,0
676,757,0
366,686,0
1008,446,1
834,208,1
304,516,0
254,648,0
75,684,0
738,596,0
209,391,0
33,473,0
595,323,1
47,241,0
264,597,0
298,175,1
948,239,1
182,679,0
692,623,0
813,389,1
259,288,0
69,464,0
291,336,0
893,41,1
792,206,1
995,662,0
868,581,0
652,681,0
596,708,0
49,378,0
434,125,1
877,762,0
776,501,1
759,83,1
443,744,0
329,81,1
603,134,1
0,755,0
952,279,1
781,462,1
655,590,0
623,667,0
752,180,1
338,233,1
631,46,1
930,558,1
756,577,0
857,529,1
8,421,0
573,482,0
479,412,1
598,149,1
153,599,0
828,629,0
31,730,0
494,228,1
1,135,0
965,413,1
375,709,0
663,624,0
189,687,0
212,722,0
978,660,0
874,624,0
253,543,0
342,697,0
82,497,0
722,264,1
150,440,0
888,118,1
203,424,0
190,130,1
8,604,0
355,745,0
448,177,1
23,540,0
651,602,0
0,578,0
321,90,1
337,109,1
1015,422,1
33,262,0
25,253,0
723,591,0
380,270,1
774,491,1
222,300,0
831,404,1
777,745,0
305,761,0
571,92,1
226,342,0
960,88,1
729,67,1
355,95,1
545,332,1
826,607,0
805,4,1
948,108,1
186,378,0
479,106,1
102,756,0
406,303,1
200,412,0
500,304,1
377,51,1
80,13,1
747,670,0
318,281,1
1017,402,1
102,719,0
821,586,0
466,756,0
562,454,0
57,90,0
805,134,1
610,566,0
976,654,0
433,525,0
635,683,0
434,335,1
816,193,1
159,33,1
699,273,1
855,69,1
983,396,1
484,22,1
112,405,0
358,734,0
919,582,1
664,130,1
827,392,1
1015,270,1
671,582,0
148,614,0
291,48,1
741,63,1
355,421,0
292,500,0
847,667,0
855,722,0
972,350,1
771,712,0
720,498,1
339,441,0
715,591,0
98,300,0
774,301,1
822,754,0
694,733,0
132,749,0
893,258,1
269,116,1
502,91,1
239,740,0
712,761,0
71,447,0
922,126,1
563,378,1
809,617,0
276,642,0
73,2,1
398,726,0
911,51,1
34,541,0
412,391,0
291,671,0
41,125,0
