1.059110169872905871e+01,1.082450880679887284e+01,1.000000000000000000e+00
1.038424379364775163e+01,9.952003214824044264e+00,1.000000000000000000e+00
9.973994718658726555e+00,9.503923219865789918e+00,1.000000000000000000e+00
7.828422483880933314e+00,8.233979736702753627e+00,1.000000000000000000e+00
8.168404344161643849e+00,1.141151080531678907e+01,1.000000000000000000e+00
8.568006320208723992e+00,7.963649265778622421e+00,1.000000000000000000e+00
6.574516004227509924e+00,8.633144585349473488e+00,1.000000000000000000e+00
9.421701331412764446e+00,1.129456474284691581e+01,1.000000000000000000e+00
1.175558840698739793e+01,6.661157867421584555e+00,1.000000000000000000e+00
1.405479127980049192e+01,8.729879037548482046e+00,1.000000000000000000e+00
9.831993157358217772e+00,9.475890638583065240e+00,1.000000000000000000e+00
7.352736952303473572e+00,1.196145823794506313e+01,1.000000000000000000e+00
1.151316837735145171e+01,7.626967961545294550e+00,1.000000000000000000e+00
1.012303892730170141e+01,9.425148519922348811e+00,1.000000000000000000e+00
9.619956864654986006e+00,9.870584108990893668e+00,1.000000000000000000e+00
9.939553153829560728e+00,1.282049906549339191e+01,1.000000000000000000e+00
8.005539153918602935e+00,8.165732894417621068e+00,1.000000000000000000e+00
8.824168792798824157e+00,7.686088910864576462e+00,1.000000000000000000e+00
7.332896797493228647e+00,7.616505137890163368e+00,1.000000000000000000e+00
6.987628777309658368e+00,1.063302826245649690e+01,1.000000000000000000e+00
9.704596335029762599e+00,9.799834316993097261e+00,1.000000000000000000e+00
1.213622001956180085e+01,8.303687992972649923e+00,1.000000000000000000e+00
1.393975712990690496e+01,8.019393986953662790e+00,1.000000000000000000e+00
8.682241983418787612e+00,1.163798999508072285e+01,1.000000000000000000e+00
1.097724942936551962e+01,1.285473947547597362e+01,1.000000000000000000e+00
9.038149644507084801e+00,7.600014346195783865e+00,1.000000000000000000e+00
1.094989887633366976e+01,1.014969806005958297e+01,1.000000000000000000e+00
7.995290520149469060e+00,1.006595367143434849e+01,1.000000000000000000e+00
1.298809954096304864e+01,6.752969523445697675e+00,1.000000000000000000e+00
8.370439746455943464e+00,9.674975452753940885e+00,1.000000000000000000e+00
9.017518317308578446e+00,7.637553578661040454e+00,1.000000000000000000e+00
1.177314982431122736e+01,1.152767683183711256e+01,1.000000000000000000e+00
1.384363951579295460e+01,9.910299612787472512e+00,1.000000000000000000e+00
1.095534037248924086e+01,1.077848787551971022e+01,1.000000000000000000e+00
8.877010273615855596e+00,9.776234558795680485e+00,1.000000000000000000e+00
9.994594033791191379e+00,1.009576492988329477e+01,1.000000000000000000e+00
9.954570547424301807e+00,9.911050785706233768e+00,1.000000000000000000e+00
8.904527245732211327e+00,8.592980732893799711e+00,1.000000000000000000e+00
1.305498722869939598e+01,8.271272615329710476e+00,1.000000000000000000e+00
1.118313069026245543e+01,1.255902381641194410e+01,1.000000000000000000e+00
9.941016143995740961e+00,1.150840263920463435e+01,1.000000000000000000e+00
8.885973960559951479e+00,9.659617319363208665e+00,1.000000000000000000e+00
1.094239822700601295e+01,1.001939702519113240e+01,1.000000000000000000e+00
9.705545072633110948e+00,9.563641033830441174e+00,1.000000000000000000e+00
6.971057152927373934e+00,8.284187847577362263e+00,1.000000000000000000e+00
6.717192539650874039e+00,8.372936999995868490e+00,1.000000000000000000e+00
8.973101258342465414e+00,6.918812562349913264e+00,1.000000000000000000e+00
1.058294950089420539e+01,1.025070562023787701e+01,1.000000000000000000e+00
6.776233372851319103e+00,9.632081511538297391e+00,1.000000000000000000e+00
1.030423968628333142e+01,1.001820561295279077e+01,1.000000000000000000e+00
6.604165405451688287e+00,7.922375294953344138e+00,1.000000000000000000e+00
1.012422878435846663e+01,7.175330715065921794e+00,1.000000000000000000e+00
9.292268657373764285e+00,1.061541371404911516e+01,1.000000000000000000e+00
1.084474607781626965e+01,1.040591391447173741e+01,1.000000000000000000e+00
1.170335553576611431e+01,8.464669169084830358e+00,1.000000000000000000e+00
1.010828503070809248e+01,9.168471771580520624e+00,1.000000000000000000e+00
